"multilabel_id","query","filters","gold_answers","context","gold_contexts","gold_id_match","context_match","answer_match","gold_id_or_answer_match","gold_id_and_answer_match","gold_id_or_context_match","gold_id_and_context_match","gold_id_and_context_and_answer_match","context_and_answer_match","rank","document_id","gold_document_ids","gold_documents_id_match","gold_contexts_similarity","gold_answers_match","type","node","eval_mode","index"
"9a2fb5f18a4fda7647c36187e7c8ba41","Wie oft ist eine mündliche Ergänzungsprüfung während des gesamten Studiums zulässig?","b'null'","['Eine mündliche Ergänzungsprüfung zur zweiten Wiederholungsprüfung ist maximal für zwei benotete Modul- bzw. Modulteilprüfungen während des gesamten Studiums zulässig.']","(13) Mündliche Ergänzungsprüfung. Wird die zweite Wiederholungsprüfung mit nicht ausreichend (5,0) bewertet, so findet gem. § 21 Abs. 4 Satz 4 SPOBa Allgemeiner Teil im zeitlichen Zusammenhang mit dieser zweiten Wiederholungsprüfung eine mündliche Ergänzungsprüfung (M30) statt. Es gelten die Regelungen des § 17 SPOBa Allgemeiner Teil für mündliche Prüfungen entsprechend. Der Termin für die mündliche Ergänzungsprüfung wird von dem/der Prüfer/in mit dem betreffenden Studierenden vereinbart. Das Bestehen der mündlichen Ergänzungsprüfung verbessert die Note der zweiten Wiederholungsprüfung auf ausreichend (4,0). Eine mündliche Ergänzungsprüfung zur zweiten Wiederholungsprüfung ist maximal für zwei benotete Modul- bzw. Modulteilprüfungen während des gesamten Studiums zulässig. Das Ergebnis der mündlichen Ergänzungsprüfung ist von dem/der Prüfer/in innerhalb von 14 Tagen nach Notenbekanntgabe der zweiten Wiederholungsprüfung schriftlich an das Zentrale Prüfungsamt zu melden.","['(13) Mündliche Ergänzungsprüfung. Wird die zweite Wiederholungsprüfung mit nicht ausreichend (5,0) bewertet, so findet gem. § 21 Abs. 4 Satz 4 SPOBa Allgemeiner Teil im zeitlichen Zusammenhang mit dieser zweiten Wiederholungsprüfung eine mündliche Ergänzungsprüfung (M30) statt. Es gelten die Regelungen des § 17 SPOBa Allgemeiner Teil für mündliche Prüfungen entsprechend. Der Termin für die mündliche Ergänzungsprüfung wird von dem/der Prüfer/in mit dem betreffenden Studierenden vereinbart. Das Bestehen der mündlichen Ergänzungsprüfung verbessert die Note der zweiten Wiederholungsprüfung auf ausreichend (4,0). Eine mündliche Ergänzungsprüfung zur zweiten Wiederholungsprüfung ist maximal für zwei benotete Modul- bzw. Modulteilprüfungen während des gesamten Studiums zulässig. Das Ergebnis der mündlichen Ergänzungsprüfung ist von dem/der Prüfer/in innerhalb von 14 Tagen nach Notenbekanntgabe der zweiten Wiederholungsprüfung schriftlich an das Zentrale Prüfungsamt zu melden.']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"89aa5a17c362d049ccbc13a85b92f250-0","['89aa5a17c362d049ccbc13a85b92f250-0']","[1.0]","[100.0]","[1.0]","document","Retriever","integrated",0
"9a2fb5f18a4fda7647c36187e7c8ba41","Wie oft ist eine mündliche Ergänzungsprüfung während des gesamten Studiums zulässig?","b'null'","['Eine mündliche Ergänzungsprüfung zur zweiten Wiederholungsprüfung ist maximal für zwei benotete Modul- bzw. Modulteilprüfungen während des gesamten Studiums zulässig.']","(11) Fachliche Zulassungsvoraussetzungen zu den Modul- bzw. Modulteilprüfungen Zusätzlich zu den im § 14 des Allgemeinen Teils der SPOBa festgelegten Zulassungsvoraussetzungen gibt es folgende Ergänzung: Die Zulassung zu den Modul- bzw. Modulteilprüfungen des Hauptstudiums kann in begründeten Ausnahmefällen auf Antrag auch erfolgen, wenn drei oder vier Modul- bzw. Modulteilprüfungen des Grundstudiums noch nicht erbracht sind. Der begründete schriftliche Antrag ist innerhalb von 14 Tagen nach Bekanntgabe der Prüfungsergebnisse an den zuständigen Prüfungsausschuss zu stellen. Der Bescheid über den Beschluss des Prüfungsausschusses wird vom Studierendensekretariat erstellt.","['(13) Mündliche Ergänzungsprüfung. Wird die zweite Wiederholungsprüfung mit nicht ausreichend (5,0) bewertet, so findet gem. § 21 Abs. 4 Satz 4 SPOBa Allgemeiner Teil im zeitlichen Zusammenhang mit dieser zweiten Wiederholungsprüfung eine mündliche Ergänzungsprüfung (M30) statt. Es gelten die Regelungen des § 17 SPOBa Allgemeiner Teil für mündliche Prüfungen entsprechend. Der Termin für die mündliche Ergänzungsprüfung wird von dem/der Prüfer/in mit dem betreffenden Studierenden vereinbart. Das Bestehen der mündlichen Ergänzungsprüfung verbessert die Note der zweiten Wiederholungsprüfung auf ausreichend (4,0). Eine mündliche Ergänzungsprüfung zur zweiten Wiederholungsprüfung ist maximal für zwei benotete Modul- bzw. Modulteilprüfungen während des gesamten Studiums zulässig. Das Ergebnis der mündlichen Ergänzungsprüfung ist von dem/der Prüfer/in innerhalb von 14 Tagen nach Notenbekanntgabe der zweiten Wiederholungsprüfung schriftlich an das Zentrale Prüfungsamt zu melden.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"512ff470081320555ea54c3843d8e8a9-0","['89aa5a17c362d049ccbc13a85b92f250-0']","[0.0]","[49.09520062942565]","[0.0]","document","Retriever","integrated",1
"9a2fb5f18a4fda7647c36187e7c8ba41","Wie oft ist eine mündliche Ergänzungsprüfung während des gesamten Studiums zulässig?","b'null'","['Eine mündliche Ergänzungsprüfung zur zweiten Wiederholungsprüfung ist maximal für zwei benotete Modul- bzw. Modulteilprüfungen während des gesamten Studiums zulässig.']","(17) Bachelorarbeit Bei der Anmeldung zur Bachelorarbeit müssen gemäß § 30 Abs. 1 Nr. 2 des Allgemeinen Teils alle Modul- bzw. Modulteilprüfungen, die den ersten fünf Semestern fest zugeordnet sind, bestanden sein und zusätzlich 12 ECTS-Punkte aus den Modulen der Vertiefungsrichtung nachgewiesen werden. Der Prüfungsausschuss kann ausnahmsweise die Anmeldung einer Bachelorarbeit zulassen, wenn die/der Studierende darstellen kann, dass sie/er alle offenen Prüfungsleistungen im laufenden Semester abschließen kann. (18) Mündliche Bachelorprüfung Entfällt.","['(13) Mündliche Ergänzungsprüfung. Wird die zweite Wiederholungsprüfung mit nicht ausreichend (5,0) bewertet, so findet gem. § 21 Abs. 4 Satz 4 SPOBa Allgemeiner Teil im zeitlichen Zusammenhang mit dieser zweiten Wiederholungsprüfung eine mündliche Ergänzungsprüfung (M30) statt. Es gelten die Regelungen des § 17 SPOBa Allgemeiner Teil für mündliche Prüfungen entsprechend. Der Termin für die mündliche Ergänzungsprüfung wird von dem/der Prüfer/in mit dem betreffenden Studierenden vereinbart. Das Bestehen der mündlichen Ergänzungsprüfung verbessert die Note der zweiten Wiederholungsprüfung auf ausreichend (4,0). Eine mündliche Ergänzungsprüfung zur zweiten Wiederholungsprüfung ist maximal für zwei benotete Modul- bzw. Modulteilprüfungen während des gesamten Studiums zulässig. Das Ergebnis der mündlichen Ergänzungsprüfung ist von dem/der Prüfer/in innerhalb von 14 Tagen nach Notenbekanntgabe der zweiten Wiederholungsprüfung schriftlich an das Zentrale Prüfungsamt zu melden.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,"f195085b01bab160c06aff4bb48e349-0","['89aa5a17c362d049ccbc13a85b92f250-0']","[0.0]","[45.42190305206463]","[0.0]","document","Retriever","integrated",2
"9a2fb5f18a4fda7647c36187e7c8ba41","Wie oft ist eine mündliche Ergänzungsprüfung während des gesamten Studiums zulässig?","b'null'","['Eine mündliche Ergänzungsprüfung zur zweiten Wiederholungsprüfung ist maximal für zwei benotete Modul- bzw. Modulteilprüfungen während des gesamten Studiums zulässig.']","§ 3 Prüfungsaufbau und -fristen - Verlust des Prüfungsanspruchs infolge Fristüberschreitung (1) Die Bachelorzwischenprüfung besteht aus Modul- bzw. Modulteilprüfungen und Unbenoteten Leistungsnachweisen (§§ 14 ff.), die Bachelorprüfung aus Modul- bzw. Modulteilprüfungen und Unbenoteten Leistungsnachweisen (§§ 14 ff.), der Bachelorarbeit (§ 30) und, sofern im Besonderen Teil für den jeweiligen Studiengang vorgesehen, aus einer Mündlichen Bachelorprüfung (§ 31). Module umfassen entweder eine oder mehrere benotete oder unbenotete Modulteilprüfung(en) oder umfassen nur eine Modulprüfung und, sofern im Besonderen Teil für den jeweiligen Studiengang vorgesehen, entweder einen oder mehrere Unbenotete(n) Leistungsnachweis(e). Im Besonderen Teil werden die Module der Bachelorzwischenprüfung und der Bachelorprüfung, einschließlich der zugehörigen Modul- bzw. Modulteilprüfungen sowie der Unbenoteten Leistungsnachweise, festgelegt.","['(13) Mündliche Ergänzungsprüfung. Wird die zweite Wiederholungsprüfung mit nicht ausreichend (5,0) bewertet, so findet gem. § 21 Abs. 4 Satz 4 SPOBa Allgemeiner Teil im zeitlichen Zusammenhang mit dieser zweiten Wiederholungsprüfung eine mündliche Ergänzungsprüfung (M30) statt. Es gelten die Regelungen des § 17 SPOBa Allgemeiner Teil für mündliche Prüfungen entsprechend. Der Termin für die mündliche Ergänzungsprüfung wird von dem/der Prüfer/in mit dem betreffenden Studierenden vereinbart. Das Bestehen der mündlichen Ergänzungsprüfung verbessert die Note der zweiten Wiederholungsprüfung auf ausreichend (4,0). Eine mündliche Ergänzungsprüfung zur zweiten Wiederholungsprüfung ist maximal für zwei benotete Modul- bzw. Modulteilprüfungen während des gesamten Studiums zulässig. Das Ergebnis der mündlichen Ergänzungsprüfung ist von dem/der Prüfer/in innerhalb von 14 Tagen nach Notenbekanntgabe der zweiten Wiederholungsprüfung schriftlich an das Zentrale Prüfungsamt zu melden.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,"52c7de4c894fddd9c6c82b78f25122a7-0","['89aa5a17c362d049ccbc13a85b92f250-0']","[0.0]","[45.761663856098934]","[0.0]","document","Retriever","integrated",3
"9a2fb5f18a4fda7647c36187e7c8ba41","Wie oft ist eine mündliche Ergänzungsprüfung während des gesamten Studiums zulässig?","b'null'","['Eine mündliche Ergänzungsprüfung zur zweiten Wiederholungsprüfung ist maximal für zwei benotete Modul- bzw. Modulteilprüfungen während des gesamten Studiums zulässig.']","(4) Studienumfang Der Gesamtumfang der für den erfolgreichen Abschluss des Studiums erforderlichen Lehrveranstaltungen im Pflicht- und Wahlpflichtbereich beträgt 120 Semesterwochenstunden (SWS), der Arbeitsaufwand 210 ECTS-Punkte.","['(13) Mündliche Ergänzungsprüfung. Wird die zweite Wiederholungsprüfung mit nicht ausreichend (5,0) bewertet, so findet gem. § 21 Abs. 4 Satz 4 SPOBa Allgemeiner Teil im zeitlichen Zusammenhang mit dieser zweiten Wiederholungsprüfung eine mündliche Ergänzungsprüfung (M30) statt. Es gelten die Regelungen des § 17 SPOBa Allgemeiner Teil für mündliche Prüfungen entsprechend. Der Termin für die mündliche Ergänzungsprüfung wird von dem/der Prüfer/in mit dem betreffenden Studierenden vereinbart. Das Bestehen der mündlichen Ergänzungsprüfung verbessert die Note der zweiten Wiederholungsprüfung auf ausreichend (4,0). Eine mündliche Ergänzungsprüfung zur zweiten Wiederholungsprüfung ist maximal für zwei benotete Modul- bzw. Modulteilprüfungen während des gesamten Studiums zulässig. Das Ergebnis der mündlichen Ergänzungsprüfung ist von dem/der Prüfer/in innerhalb von 14 Tagen nach Notenbekanntgabe der zweiten Wiederholungsprüfung schriftlich an das Zentrale Prüfungsamt zu melden.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,"2131af417fd5706a38ebb04f65d19794-0","['89aa5a17c362d049ccbc13a85b92f250-0']","[0.0]","[42.608695652173914]","[0.0]","document","Retriever","integrated",4
"b957e9d5fd26f3ff4c3c44b1837b3ac0","Wann ist das Ergebnis der mündlichen Ergänzungsprüfung dem Zentralen Prüfungsamt zu melden?","b'null'","['Das Ergebnis der mündlichen Ergänzungsprüfung ist von dem/der Prüfer/in innerhalb von 14 Tagen nach Notenbekanntgabe der zweiten Wiederholungsprüfung schriftlich an das Zentrale Prüfungsamt zu melden']","(13) Mündliche Ergänzungsprüfung. Wird die zweite Wiederholungsprüfung mit nicht ausreichend (5,0) bewertet, so findet gem. § 21 Abs. 4 Satz 4 SPOBa Allgemeiner Teil im zeitlichen Zusammenhang mit dieser zweiten Wiederholungsprüfung eine mündliche Ergänzungsprüfung (M30) statt. Es gelten die Regelungen des § 17 SPOBa Allgemeiner Teil für mündliche Prüfungen entsprechend. Der Termin für die mündliche Ergänzungsprüfung wird von dem/der Prüfer/in mit dem betreffenden Studierenden vereinbart. Das Bestehen der mündlichen Ergänzungsprüfung verbessert die Note der zweiten Wiederholungsprüfung auf ausreichend (4,0). Eine mündliche Ergänzungsprüfung zur zweiten Wiederholungsprüfung ist maximal für zwei benotete Modul- bzw. Modulteilprüfungen während des gesamten Studiums zulässig. Das Ergebnis der mündlichen Ergänzungsprüfung ist von dem/der Prüfer/in innerhalb von 14 Tagen nach Notenbekanntgabe der zweiten Wiederholungsprüfung schriftlich an das Zentrale Prüfungsamt zu melden.","['(13) Mündliche Ergänzungsprüfung. Wird die zweite Wiederholungsprüfung mit nicht ausreichend (5,0) bewertet, so findet gem. § 21 Abs. 4 Satz 4 SPOBa Allgemeiner Teil im zeitlichen Zusammenhang mit dieser zweiten Wiederholungsprüfung eine mündliche Ergänzungsprüfung (M30) statt. Es gelten die Regelungen des § 17 SPOBa Allgemeiner Teil für mündliche Prüfungen entsprechend. Der Termin für die mündliche Ergänzungsprüfung wird von dem/der Prüfer/in mit dem betreffenden Studierenden vereinbart. Das Bestehen der mündlichen Ergänzungsprüfung verbessert die Note der zweiten Wiederholungsprüfung auf ausreichend (4,0). Eine mündliche Ergänzungsprüfung zur zweiten Wiederholungsprüfung ist maximal für zwei benotete Modul- bzw. Modulteilprüfungen während des gesamten Studiums zulässig. Das Ergebnis der mündlichen Ergänzungsprüfung ist von dem/der Prüfer/in innerhalb von 14 Tagen nach Notenbekanntgabe der zweiten Wiederholungsprüfung schriftlich an das Zentrale Prüfungsamt zu melden.']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"89aa5a17c362d049ccbc13a85b92f250-0","['89aa5a17c362d049ccbc13a85b92f250-0']","[1.0]","[100.0]","[1.0]","document","Retriever","integrated",0
"b957e9d5fd26f3ff4c3c44b1837b3ac0","Wann ist das Ergebnis der mündlichen Ergänzungsprüfung dem Zentralen Prüfungsamt zu melden?","b'null'","['Das Ergebnis der mündlichen Ergänzungsprüfung ist von dem/der Prüfer/in innerhalb von 14 Tagen nach Notenbekanntgabe der zweiten Wiederholungsprüfung schriftlich an das Zentrale Prüfungsamt zu melden']","(11) Fachliche Zulassungsvoraussetzungen zu den Modul- bzw. Modulteilprüfungen Zusätzlich zu den im § 14 des Allgemeinen Teils der SPOBa festgelegten Zulassungsvoraussetzungen gibt es folgende Ergänzung: Die Zulassung zu den Modul- bzw. Modulteilprüfungen des Hauptstudiums kann in begründeten Ausnahmefällen auf Antrag auch erfolgen, wenn drei oder vier Modul- bzw. Modulteilprüfungen des Grundstudiums noch nicht erbracht sind. Der begründete schriftliche Antrag ist innerhalb von 14 Tagen nach Bekanntgabe der Prüfungsergebnisse an den zuständigen Prüfungsausschuss zu stellen. Der Bescheid über den Beschluss des Prüfungsausschusses wird vom Studierendensekretariat erstellt.","['(13) Mündliche Ergänzungsprüfung. Wird die zweite Wiederholungsprüfung mit nicht ausreichend (5,0) bewertet, so findet gem. § 21 Abs. 4 Satz 4 SPOBa Allgemeiner Teil im zeitlichen Zusammenhang mit dieser zweiten Wiederholungsprüfung eine mündliche Ergänzungsprüfung (M30) statt. Es gelten die Regelungen des § 17 SPOBa Allgemeiner Teil für mündliche Prüfungen entsprechend. Der Termin für die mündliche Ergänzungsprüfung wird von dem/der Prüfer/in mit dem betreffenden Studierenden vereinbart. Das Bestehen der mündlichen Ergänzungsprüfung verbessert die Note der zweiten Wiederholungsprüfung auf ausreichend (4,0). Eine mündliche Ergänzungsprüfung zur zweiten Wiederholungsprüfung ist maximal für zwei benotete Modul- bzw. Modulteilprüfungen während des gesamten Studiums zulässig. Das Ergebnis der mündlichen Ergänzungsprüfung ist von dem/der Prüfer/in innerhalb von 14 Tagen nach Notenbekanntgabe der zweiten Wiederholungsprüfung schriftlich an das Zentrale Prüfungsamt zu melden.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,"512ff470081320555ea54c3843d8e8a9-0","['89aa5a17c362d049ccbc13a85b92f250-0']","[0.0]","[49.09520062942565]","[0.0]","document","Retriever","integrated",1
"b957e9d5fd26f3ff4c3c44b1837b3ac0","Wann ist das Ergebnis der mündlichen Ergänzungsprüfung dem Zentralen Prüfungsamt zu melden?","b'null'","['Das Ergebnis der mündlichen Ergänzungsprüfung ist von dem/der Prüfer/in innerhalb von 14 Tagen nach Notenbekanntgabe der zweiten Wiederholungsprüfung schriftlich an das Zentrale Prüfungsamt zu melden']","(20) Übergangsregelung 1. Studierende (der SPO Nr. 3), die im Sommersemester 2020 in das erste, zweite oder dritte Semester eingestuft sind, legen die Bachelorzwischenprüfung sowie die Bachelorprüfung nach § 57 in der Fassung vom 13. November 2018 (SPO Nr. 3) ab. 2. Studierende (der SPO Nr. 2), die im Sommersemester 2020 in das dritte Semester eingestuft sind, und die Bachelorzwischenprüfung nach § 57 in der Fassung vom 11. Februar 2014 (SPO Nr. 2) bestanden haben, legen die Bachelorprüfung (Hauptstudium) nach § 57 in der Fassung vom 13. November 2018 (SPO Nr. 3) ab. 3. Studierende (der SPO Nr. 2), die im Sommersemester 2020 in das dritte Semester eingestuft sind, aber noch Prüfungsleistungen aus dem Grundstudium abzulegen haben, legen die Bachelorzwischenprüfung nach § 57 in der Fassung vom 11. Februar 2014 (SPO Nr. 2) ab. Die Prüfungsleistungen der Bachelorprüfung (Hauptstudium) sind nach § 57 in der Fassung vom 13. November 2018 (SPO Nr. 3) abzulegen. 4. Studierende (der SPO Nr. 2), die im Sommersemester 2020 nochmals in das zweite Semester eingestuft sind, legen die Bachelorzwischenprüfung nach § 57 in der Fassung vom 11. Februar 2014 (SPO Nr. 2) und die Bachelorprüfung nach § 57 in der Fassung vom 2. November 2018 (SPO Nr. 3) ab.","['(13) Mündliche Ergänzungsprüfung. Wird die zweite Wiederholungsprüfung mit nicht ausreichend (5,0) bewertet, so findet gem. § 21 Abs. 4 Satz 4 SPOBa Allgemeiner Teil im zeitlichen Zusammenhang mit dieser zweiten Wiederholungsprüfung eine mündliche Ergänzungsprüfung (M30) statt. Es gelten die Regelungen des § 17 SPOBa Allgemeiner Teil für mündliche Prüfungen entsprechend. Der Termin für die mündliche Ergänzungsprüfung wird von dem/der Prüfer/in mit dem betreffenden Studierenden vereinbart. Das Bestehen der mündlichen Ergänzungsprüfung verbessert die Note der zweiten Wiederholungsprüfung auf ausreichend (4,0). Eine mündliche Ergänzungsprüfung zur zweiten Wiederholungsprüfung ist maximal für zwei benotete Modul- bzw. Modulteilprüfungen während des gesamten Studiums zulässig. Das Ergebnis der mündlichen Ergänzungsprüfung ist von dem/der Prüfer/in innerhalb von 14 Tagen nach Notenbekanntgabe der zweiten Wiederholungsprüfung schriftlich an das Zentrale Prüfungsamt zu melden.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,"f65a9aa8190f167fde510b35a966d32d-0","['89aa5a17c362d049ccbc13a85b92f250-0']","[0.0]","[42.907682637355364]","[0.0]","document","Retriever","integrated",2
"b957e9d5fd26f3ff4c3c44b1837b3ac0","Wann ist das Ergebnis der mündlichen Ergänzungsprüfung dem Zentralen Prüfungsamt zu melden?","b'null'","['Das Ergebnis der mündlichen Ergänzungsprüfung ist von dem/der Prüfer/in innerhalb von 14 Tagen nach Notenbekanntgabe der zweiten Wiederholungsprüfung schriftlich an das Zentrale Prüfungsamt zu melden']","(7) Sonstige schriftliche und praktische Arbeiten Die Modulteilprüfungen der Art SP (sonstige schriftliche oder praktische Arbeiten gemäß § 15 Abs. 1 Nr. 4) werden folgendermaßen definiert: TE = Testate, LP = Labor-/Programmierarbeiten, AB = Ausarbeitungen/Berichte, PR = Präsentation. Bei Modulteilprüfungen der Art TE, LP, AB und PR legt der/die Prüfer/in gemäß § 18 Abs. 3 zu Beginn des Semesters die Prüfungsmodalitäten, insbesondere die Prüfungstermine fest.","['(13) Mündliche Ergänzungsprüfung. Wird die zweite Wiederholungsprüfung mit nicht ausreichend (5,0) bewertet, so findet gem. § 21 Abs. 4 Satz 4 SPOBa Allgemeiner Teil im zeitlichen Zusammenhang mit dieser zweiten Wiederholungsprüfung eine mündliche Ergänzungsprüfung (M30) statt. Es gelten die Regelungen des § 17 SPOBa Allgemeiner Teil für mündliche Prüfungen entsprechend. Der Termin für die mündliche Ergänzungsprüfung wird von dem/der Prüfer/in mit dem betreffenden Studierenden vereinbart. Das Bestehen der mündlichen Ergänzungsprüfung verbessert die Note der zweiten Wiederholungsprüfung auf ausreichend (4,0). Eine mündliche Ergänzungsprüfung zur zweiten Wiederholungsprüfung ist maximal für zwei benotete Modul- bzw. Modulteilprüfungen während des gesamten Studiums zulässig. Das Ergebnis der mündlichen Ergänzungsprüfung ist von dem/der Prüfer/in innerhalb von 14 Tagen nach Notenbekanntgabe der zweiten Wiederholungsprüfung schriftlich an das Zentrale Prüfungsamt zu melden.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,"74062e526f959aedbb7d3baf9f100e35-0","['89aa5a17c362d049ccbc13a85b92f250-0']","[0.0]","[45.84652193341773]","[0.0]","document","Retriever","integrated",3
"b957e9d5fd26f3ff4c3c44b1837b3ac0","Wann ist das Ergebnis der mündlichen Ergänzungsprüfung dem Zentralen Prüfungsamt zu melden?","b'null'","['Das Ergebnis der mündlichen Ergänzungsprüfung ist von dem/der Prüfer/in innerhalb von 14 Tagen nach Notenbekanntgabe der zweiten Wiederholungsprüfung schriftlich an das Zentrale Prüfungsamt zu melden']","§ 3 Prüfungsaufbau und -fristen - Verlust des Prüfungsanspruchs infolge Fristüberschreitung (1) Die Bachelorzwischenprüfung besteht aus Modul- bzw. Modulteilprüfungen und Unbenoteten Leistungsnachweisen (§§ 14 ff.), die Bachelorprüfung aus Modul- bzw. Modulteilprüfungen und Unbenoteten Leistungsnachweisen (§§ 14 ff.), der Bachelorarbeit (§ 30) und, sofern im Besonderen Teil für den jeweiligen Studiengang vorgesehen, aus einer Mündlichen Bachelorprüfung (§ 31). Module umfassen entweder eine oder mehrere benotete oder unbenotete Modulteilprüfung(en) oder umfassen nur eine Modulprüfung und, sofern im Besonderen Teil für den jeweiligen Studiengang vorgesehen, entweder einen oder mehrere Unbenotete(n) Leistungsnachweis(e). Im Besonderen Teil werden die Module der Bachelorzwischenprüfung und der Bachelorprüfung, einschließlich der zugehörigen Modul- bzw. Modulteilprüfungen sowie der Unbenoteten Leistungsnachweise, festgelegt.","['(13) Mündliche Ergänzungsprüfung. Wird die zweite Wiederholungsprüfung mit nicht ausreichend (5,0) bewertet, so findet gem. § 21 Abs. 4 Satz 4 SPOBa Allgemeiner Teil im zeitlichen Zusammenhang mit dieser zweiten Wiederholungsprüfung eine mündliche Ergänzungsprüfung (M30) statt. Es gelten die Regelungen des § 17 SPOBa Allgemeiner Teil für mündliche Prüfungen entsprechend. Der Termin für die mündliche Ergänzungsprüfung wird von dem/der Prüfer/in mit dem betreffenden Studierenden vereinbart. Das Bestehen der mündlichen Ergänzungsprüfung verbessert die Note der zweiten Wiederholungsprüfung auf ausreichend (4,0). Eine mündliche Ergänzungsprüfung zur zweiten Wiederholungsprüfung ist maximal für zwei benotete Modul- bzw. Modulteilprüfungen während des gesamten Studiums zulässig. Das Ergebnis der mündlichen Ergänzungsprüfung ist von dem/der Prüfer/in innerhalb von 14 Tagen nach Notenbekanntgabe der zweiten Wiederholungsprüfung schriftlich an das Zentrale Prüfungsamt zu melden.']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,"52c7de4c894fddd9c6c82b78f25122a7-0","['89aa5a17c362d049ccbc13a85b92f250-0']","[0.0]","[45.761663856098934]","[0.0]","document","Retriever","integrated",4
"e6b02469a65e45165ec160be7a4d1e4c","Welche Regelung gilt für Modulprüfungen?","b'null'","['Die Modulprüfung umfasst sämtliche Lehrveranstaltungen des Moduls. Entsprechend § 26 Abs. 2 Satz 6 und § 33 Abs. 2 Satz 4 SPOBa fließt das Ergebnis einer benoteten Modulprüfung mit dem Gewicht der dem Modul im Prüfungsplan (Absatz 10) zugeordneten ECTS-Punktzahl in die Berechnung der Gesamtnote der Bachelorzwischenprüfung und der Bachelorprüfung ein.']","(14) Gewichtung der Modulteilprüfungen (Regelung für die Module AI 7, ES 7 und SE 7) Die Gewichtung der benoteten Modulteilprüfungen bei der Berechnung von Modulnoten erfolgt proportional zur Anzahl der ECTS-Punkte der zugehörigen Lehrveranstaltung. (14a) Modulprüfungen Für Module, bei denen im Prüfungsplan (Absatz 10) der Leistungsnachweis bzw. die Prüfungsleistung in der Zeile des Modulnamens eingetragen ist, gilt folgende Regelung: Die Modulprüfung umfasst sämtliche Lehrveranstaltungen des Moduls. Entsprechend § 26 Abs. 2 Satz 6 und § 33 Abs. 2 Satz 4 SPOBa fließt das Ergebnis einer benoteten Modulprüfung mit dem Gewicht der dem Modul im Prüfungsplan (Absatz 10) zugeordneten ECTS-Punktzahl in die Berechnung der Gesamtnote der Bachelorzwischenprüfung und der Bachelorprüfung ein.","['(14) Gewichtung der Modulteilprüfungen (Regelung für die Module AI 7, ES 7 und SE 7) Die Gewichtung der benoteten Modulteilprüfungen bei der Berechnung von Modulnoten erfolgt proportional zur Anzahl der ECTS-Punkte der zugehörigen Lehrveranstaltung. (14a) Modulprüfungen Für Module, bei denen im Prüfungsplan (Absatz 10) der Leistungsnachweis bzw. die Prüfungsleistung in der Zeile des Modulnamens eingetragen ist, gilt folgende Regelung: Die Modulprüfung umfasst sämtliche Lehrveranstaltungen des Moduls. Entsprechend § 26 Abs. 2 Satz 6 und § 33 Abs. 2 Satz 4 SPOBa fließt das Ergebnis einer benoteten Modulprüfung mit dem Gewicht der dem Modul im Prüfungsplan (Absatz 10) zugeordneten ECTS-Punktzahl in die Berechnung der Gesamtnote der Bachelorzwischenprüfung und der Bachelorprüfung ein.']",1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,"f61566c417c9b9ef4c3229853f97fbbb-0","['f61566c417c9b9ef4c3229853f97fbbb-0']","[1.0]","[100.0]","[1.0]","document","Retriever","integrated",0
